Date,EUA_Last,EUA_Settle,Oil_Last,Oil_Settle,Coal_Last,Coal_Settle,Gas_Last,Gas_Settle,Elec_Last,Elec_Settle,GSCI_Last,VIX_Last,STOXX_Last,AAA_Last,BAA_Last,Diff_BAA_AAA,CER_Last,CER_Settle,ecb_spot_3m
20140917,5.88,5.88,98.97,98.97,75.25,75.25,21.984,21.984,33.29,33.29,590.8964,12.65,344.39,4.22,4.91,0.69,0.14,0.14,-0.02933
20140918,5.97,5.97,97.7,97.7,75.2,75.2,22.272,22.272,33.02,33.02,583.818,12.03,347.78,4.22,4.91,0.69,0.13,0.13,-0.025762
20140919,6.01,6.01,98.39,98.39,75.1,75.1,22.264,22.264,33.16,33.16,583.0041,12.11,348.52,4.16,4.85,0.69,0.13,0.13,-0.027846
20140922,5.98,5.98,96.97,96.97,75.05,75.05,22.071,22.071,33.81,33.81,577.7667,13.69,346.69,4.15,4.84,0.69,0.13,0.13,-0.028271
20140923,5.65,5.65,96.85,96.85,75.05,75.05,21.601,21.601,34.13,34.13,578.3023,14.93,341.89,4.1,4.8,0.7,0.13,0.13,-0.01861
20140924,5.8,5.8,96.95,96.95,75,75,21.81,21.81,34.18,34.18,581.5013,13.27,344.35,4.13,4.84,0.71,0.12,0.12,-0.025159
20140925,5.8,5.8,97,97,75,75,22.222,22.222,34.17,34.17,580.9733,15.64,341.44,4.06,4.79,0.73,0.12,0.12,-0.027331
20140926,5.91,5.91,97,97,75,75,22.003,22.003,34.24,34.24,582.5174,14.85,342.3,4.06,4.81,0.75,0.12,0.12,-0.028166
20140929,5.75,5.75,97.2,97.2,72.15,72.15,22.131,22.131,34.79,34.79,586.9585,15.98,340.99,4.02,4.77,0.75,0.12,0.12,-0.027457
20140930,5.84,5.84,94.67,94.67,72.2,72.2,24.067,24.067,34.65,34.65,574.2939,16.31,343.08,4.05,4.81,0.76,0.11,0.11,-0.027975
20141001,5.81,5.81,94.16,94.16,72.65,72.65,24.493,24.493,35.44,35.44,573.078,16.71,340.22,3.95,4.73,0.78,0.11,0.11,-0.028817
20141002,5.69,5.69,93.42,93.42,73.2,73.2,23.999,23.999,35.81,35.81,570.0004,16.16,332.05,3.99,4.76,0.77,0.12,0.12,-0.027499
20141003,5.68,5.68,92.31,92.31,72.4,72.4,23.548,23.548,35.03,35.03,565.7947,14.55,335.19,3.98,4.74,0.76,0.11,0.11,-0.024322
20141006,5.68,5.68,92.79,92.79,72.2,72.2,23.301,23.301,35.11,35.11,570.2171,15.46,336,3.98,4.73,0.75,0.11,0.11,-0.025696
20141007,5.73,5.73,92.11,92.11,72.35,72.35,23.228,23.228,35.56,35.56,567.1263,17.2,330.85,3.91,4.66,0.75,0.11,0.11,-0.025758
20141008,6.05,6.05,91.38,91.38,72.65,72.65,23.47,23.47,35.35,35.35,561.3252,15.11,328,3.92,4.67,0.75,0.11,0.11,-0.025127
20141009,6.12,6.12,90.05,90.05,72.35,72.35,23.45,23.45,34.86,34.86,555.5072,18.76,326.67,3.92,4.68,0.76,0.09,0.09,-0.027383
20141010,6.04,6.04,90.21,90.21,72.45,72.45,23.153,23.153,34.87,34.87,554.2919,21.24,321.62,3.89,4.67,0.78,0.09,0.09,-0.024704
20141013,6.06,6.06,88.89,88.89,72.2,72.2,22.69,22.69,34.56,34.56,554.2808,24.64,321.56,3.89,4.67,0.78,0.08,0.08,-0.022057
20141014,6.08,6.08,85.04,85.04,72.1,72.1,22.716,22.716,34.33,34.33,539.8402,22.79,321.53,3.81,4.6,0.79,0.09,0.09,-0.023577
20141015,6.15,6.15,83.78,83.78,72.15,72.15,22.6,22.6,34.37,34.37,533.563,26.25,311.36,3.78,4.59,0.81,0.1,0.1,-0.024219
20141016,6.21,6.21,84.47,84.47,71.95,71.95,22.944,22.944,34.05,34.05,538.5979,25.2,310.03,3.84,4.64,0.8,0.07,0.07,-0.020768
20141017,6.13,6.13,86.16,86.16,71.95,71.95,22.626,22.626,34.43,34.43,540.2327,21.99,318.68,3.87,4.66,0.79,0.07,0.07,-0.020417
20141020,6.14,6.14,85.4,85.4,72,72,22.458,22.458,35.04,35.04,537.2357,18.57,317.01,3.89,4.65,0.76,0.07,0.07,-0.02178
20141021,6.18,6.18,86.22,86.22,72.2,72.2,22.478,22.478,34.92,34.92,541.0266,16.08,323.74,3.92,4.66,0.74,0.07,0.07,-0.020685
20141022,6.23,6.23,84.71,84.71,72.9,72.9,22.753,22.753,34.82,34.82,534.9609,17.87,326.11,3.93,4.67,0.74,0.07,0.07,-0.020225
20141023,6.34,6.34,86.83,86.83,73,73,22.576,22.576,34.81,34.81,541.9306,16.53,328.26,3.96,4.71,0.75,0.07,0.07,-0.020702
20141024,6.41,6.41,86.13,86.13,72.95,72.95,22.496,22.496,35.01,35.01,537.1015,16.11,327.17,3.97,4.72,0.75,0.07,0.07,-0.020869
20141027,6.29,6.29,85.83,85.83,72.85,72.85,22.351,22.351,34.86,34.86,537.2896,16.04,325.1,3.95,4.71,0.76,0.07,0.07,-0.019473
20141028,6.16,6.16,86.03,86.03,72.7,72.7,22.681,22.681,35.16,35.16,540.5528,14.39,328.25,3.96,4.73,0.77,0.07,0.07,-0.020629
20141029,6.42,6.42,87.12,87.12,72.85,72.85,22.848,22.848,35.22,35.22,546.7508,15.15,328.78,3.93,4.7,0.77,0.09,0.09,-0.019862
20141030,6.42,6.42,86.24,86.24,72.85,72.85,22.431,22.431,35.23,35.23,541.6279,14.52,330.71,3.88,4.71,0.83,0.09,0.09,-0.022534
20141031,6.35,6.35,85.86,85.86,72.85,72.85,22.852,22.852,35.7,35.7,539.5923,14.03,336.8,3.9,4.74,0.84,0.1,0.1,-0.023065
20141103,6.58,6.58,84.78,84.78,72,72,23.2,23.2,34.74,34.74,535.7802,14.73,334.25,3.9,4.75,0.85,0.09,0.09,-0.02211
20141104,6.49,6.49,82.82,82.82,71.55,71.55,22.835,22.835,34.39,34.39,526.8372,14.89,330.88,3.89,4.74,0.85,0.09,0.09,-0.021178
20141105,6.65,6.65,82.95,82.95,71.55,71.55,22.796,22.796,35.28,35.28,529.2481,14.17,336.36,3.9,4.75,0.85,0.1,0.1,-0.022284
20141106,6.63,6.63,82.86,82.86,71.25,71.25,22.861,22.861,35.27,35.27,529.7134,13.67,337.08,3.93,4.79,0.86,0.09,0.09,-0.023245
20141107,6.76,6.76,83.39,83.39,71.9,71.9,23.221,23.221,34.98,34.98,534.103,13.12,335.25,3.88,4.75,0.87,0.09,0.09,-0.023492
20141110,6.72,6.72,82.34,82.34,73.05,73.05,23.274,23.274,35.13,35.13,529.1502,12.67,337.71,3.92,4.79,0.87,0.09,0.09,-0.022273
20141111,6.8,6.8,81.67,81.67,73.65,73.65,22.941,22.941,35.3,35.3,530.2274,12.92,338.93,3.95,4.8,0.85,0.09,0.09,-0.021792
20141112,6.85,6.85,80.38,80.38,73.4,73.4,22.933,22.933,35.14,35.14,528.1308,13.02,335.09,3.94,4.8,0.86,0.09,0.09,-0.022016
20141113,6.79,6.79,77.92,77.92,73.65,73.65,22.525,22.525,34.59,34.59,514.4366,13.79,335.86,3.97,4.82,0.85,0.09,0.09,-0.021561
20141114,6.62,6.62,79.41,79.41,73.4,73.4,22.276,22.276,34.78,34.78,520.9717,13.31,335.63,3.94,4.8,0.86,0.09,0.09,-0.02177
20141117,6.9,6.9,79.31,79.31,73.9,73.9,22.791,22.791,36.81,36.81,521.446,13.99,337.25,3.95,4.83,0.88,0.08,0.08,-0.019924
20141118,7.02,7.02,78.47,78.47,74.15,74.15,22.815,22.815,36.86,36.86,517.3593,13.86,339.3,3.96,4.84,0.88,0.08,0.08,-0.020184
20141119,7.04,7.04,78.1,78.1,73.95,73.95,22.897,22.897,36.65,36.65,516.4166,13.96,339.15,3.98,4.87,0.89,0.08,0.08,-0.015262
20141120,6.96,6.96,79.33,79.33,73.9,73.9,23.078,23.078,36.61,36.61,521.5887,13.58,338.28,3.97,4.86,0.89,0.08,0.08,-0.016535
20141121,7,7,80.36,80.36,74.05,74.05,23.394,23.394,36.55,36.55,525.199,12.9,345.24,3.94,4.8,0.86,0.08,0.08,-0.018261
20141124,7.05,7.05,79.68,79.68,73.95,73.95,23.786,23.786,36.73,36.73,521.1446,12.62,345.72,3.94,4.8,0.86,0.08,0.08,-0.018807
20141125,7.12,7.12,78.33,78.33,74.05,74.05,24.642,24.642,36.55,36.55,516.6156,12.25,346.28,3.88,4.73,0.85,0.07,0.07,-0.018586
20141126,7.19,7.19,77.75,77.75,74.05,74.05,24.55,24.55,36.41,36.41,514.9334,12.07,346.28,3.86,4.71,0.85,0.07,0.07,-0.018019
20141127,7.09,7.09,72.58,72.58,74.05,74.05,24.358,24.358,36.09,36.09,514.9334,12.07,347.49,3.86,4.71,0.85,0.07,0.07,-0.018056
20141128,7.04,7.04,70.15,70.15,73.9,73.9,24.207,24.207,36.37,36.37,482.1124,13.33,347.25,3.83,4.7,0.87,0.06,0.06,-0.016115
20141201,7.07,7.07,72.54,72.54,73.15,73.15,24.02,24.02,35.39,35.39,492.9434,14.29,345.64,3.86,4.76,0.9,0.05,0.05,-0.014554
20141202,6.85,6.85,70.54,70.54,72.6,72.6,23.74,23.74,34.43,34.43,481.9978,12.85,347.37,3.93,4.82,0.89,0.04,0.04,-0.01421
20141203,6.89,6.89,69.92,69.92,72.2,72.2,23.667,23.667,33.98,33.98,480.0367,12.47,349.34,3.92,4.81,0.89,0.04,0.04,-0.01641
20141204,6.84,6.84,69.64,69.64,72.15,72.15,23.468,23.468,34.11,34.11,478.051,12.38,344.84,3.89,4.78,0.89,0.04,0.04,-0.016145
20141205,6.66,6.66,69.07,69.07,72,72,23.296,23.296,33.46,33.46,475.8299,11.82,350.97,3.9,4.79,0.89,0.04,0.04,-0.0156
20141208,6.66,6.66,66.19,66.19,71.7,71.7,23.027,23.027,32.04,32.04,463.5904,14.21,348.61,3.82,4.74,0.92,0.03,0.03,-0.016041
20141209,6.74,6.74,66.84,66.84,71.8,71.8,23.141,23.141,31.98,31.98,467.8097,14.89,340.48,3.79,4.73,0.94,0.03,0.03,-0.015367
20141210,6.56,6.56,64.24,64.24,71.65,71.65,23.106,23.106,32.92,32.92,456.3076,18.53,339.32,3.75,4.71,0.96,0.02,0.02,-0.014978
20141211,6.74,6.74,63.68,63.68,71.85,71.85,22.792,22.792,32.49,32.49,454.2156,20.08,339.31,3.74,4.72,0.98,0.03,0.03,-0.015079
20141212,6.66,6.66,61.85,61.85,71.5,71.5,22.734,22.734,32.82,32.82,447.693,21.08,330.54,3.67,4.68,1.01,0.02,0.02,-0.01553
20141215,6.89,6.89,61.06,61.06,71.55,71.55,22.358,22.358,32.17,32.17,441.534,20.42,323.29,3.7,4.68,0.98,0.04,0.04,-0.015211
20141216,6.93,6.93,59.86,59.86,71.3,71.3,22.471,22.471,32.21,32.21,436.5531,23.57,328.88,3.7,4.67,0.97,0.01,0.01,-0.015183
20141217,7.01,7.01,61.18,61.18,71.25,71.25,22.414,22.414,32.12,32.12,440.3257,19.44,329.34,3.75,4.74,0.99,0.02,0.02,-0.016274
20141218,7.06,7.06,59.27,59.27,71.3,71.3,22.667,22.667,32.26,32.26,433.1504,16.81,339.05,3.8,4.78,0.98,0.02,0.02,-0.01796
20141219,7.1,7.1,61.38,61.38,71.25,71.25,22.382,22.382,32.02,32.02,440.7062,16.49,340.3,3.77,4.73,0.96,0.02,0.02,-0.019091
20141222,7.13,7.13,60.11,60.11,71.3,71.3,22.194,22.194,31.85,31.85,433.2219,15.25,341.97,3.73,4.7,0.97,0.02,0.02,-0.019435
20141223,7.27,7.27,61.69,61.69,71.15,71.15,22.348,22.348,32.61,32.61,439.8667,14.8,344.06,3.83,4.79,0.96,0.02,0.02,-0.019947
20141224,7.39,7.39,60.24,60.24,71.1,71.1,22.595,22.595,32.61,32.61,431.5971,14.37,343.89,3.81,4.77,0.96,0.02,0.02,-0.020484
20141225,7.39,7.39,60.24,60.24,71.1,71.1,22.595,22.595,32.61,32.61,431.5971,14.37,343.89,3.81,4.77,0.96,0.02,0.02,
20141226,7.39,7.39,59.45,59.45,68.5,68.5,22.595,22.595,32.61,32.61,429.1606,14.5,343.89,3.79,4.75,0.96,0.02,0.02,
20141229,7.27,7.27,57.88,57.88,67.25,67.25,21.673,21.673,32.59,32.59,424.1874,15.06,344.27,3.75,4.71,0.96,0.03,0.03,-0.021245
20141230,7.23,7.23,57.9,57.9,66.8,66.8,21.208,21.208,32.89,32.89,423.8376,15.92,341.02,3.73,4.69,0.96,0.01,0.01,-0.022881
20141231,7.27,7.27,57.33,57.33,66.75,66.75,21.296,21.296,32.89,32.89,418.1225,19.2,342.54,3.72,4.68,0.96,0.01,0.01,-0.02344
20150101,7.27,7.27,57.33,57.33,66.75,66.75,21.296,21.296,32.89,32.89,418.1225,19.2,342.54,3.72,4.68,0.96,0.01,0.01,
20150102,7.03,7.03,56.42,56.42,65.5,65.5,20.448,20.448,30.29,30.29,414.9583,17.79,341.33,3.67,4.63,0.96,0.01,0.01,-0.022751
20150105,6.93,6.93,53.11,53.11,63.75,63.75,20.145,20.145,28.91,28.91,404.6091,19.92,333.99,3.59,4.56,0.97,0.01,0.01,-0.022004
20150106,6.8,6.8,51.1,51.1,62.7,62.7,19.538,19.538,27.83,27.83,397.9523,21.12,331.61,3.5,4.49,0.99,0.01,0.01,-0.020038
20150107,6.81,6.81,51.15,51.15,60.85,60.85,19.594,19.594,28.02,28.02,396.6795,19.31,333.2,3.51,4.49,0.98,0.01,0.01,-0.02422
20150108,6.84,6.84,50.96,50.96,60.6,60.6,19.591,19.591,27.39,27.39,397.101,17.01,342.35,3.57,4.57,1,0.01,0.01,-0.025596
20150109,6.74,6.74,50.11,50.11,60.1,60.1,19.56,19.56,27.85,27.85,395.0057,17.55,337.93,3.53,4.53,1,0.01,0.01,-0.027609
20150112,6.74,6.74,47.43,47.43,59.35,59.35,19.76,19.76,28.62,28.62,384.7926,19.6,339.87,3.47,4.47,1,0.02,0.02,-0.026731
20150113,7.32,7.32,46.59,46.59,59.65,59.65,20.451,20.451,30.38,30.38,381.0193,20.56,344.77,3.49,4.46,0.97,0.02,0.02,-0.027293
20150114,7.19,7.19,48.69,48.69,58.8,58.8,20.592,20.592,30.55,30.55,388.9797,21.48,339.67,3.46,4.44,0.98,0.02,0.02,-0.026609
20150115,7.15,7.15,47.67,47.67,58.2,58.2,20.25,20.25,30.15,30.15,382.7226,22.39,348.45,3.44,4.42,0.98,0.02,0.02,-0.032166
20150116,7.16,7.16,50.17,50.17,57.9,57.9,19.82,19.82,29.48,29.48,391.4441,20.95,352.4,3.46,4.45,0.99,0.02,0.02,-0.032361
20150119,7.24,7.24,48.84,48.84,58.05,58.05,19.275,19.275,29.66,29.66,391.4441,20.95,353.18,3.46,4.45,0.99,0.02,0.02,-0.033381
20150120,7.19,7.19,47.99,47.99,58.1,58.1,19.249,19.249,29.5,29.5,381.236,19.89,355.96,3.42,4.43,1.01,0.02,0.02,-0.030289
20150121,7.35,7.35,49.03,49.03,58.65,58.65,19.525,19.525,29.41,29.41,386.1453,18.85,358.12,3.46,4.46,1,0.02,0.02,-0.17567
20150122,6.78,6.78,48.52,48.52,58.6,58.6,19.549,19.549,28.82,28.82,381.6765,16.4,364.05,3.51,4.49,0.98,0.02,0.02,-0.16088
20150123,6.82,6.82,48.79,48.79,58.55,58.55,19.467,19.467,28.53,28.53,379.7409,16.66,370.37,3.39,4.41,1.02,0.02,0.02,-0.151636
20150126,6.87,6.87,48.16,48.16,58.55,58.55,19.612,19.612,28.92,28.92,377.6521,15.52,372.39,3.41,4.41,1,0.03,0.03,-0.134952
20150127,6.85,6.85,49.6,49.6,58.6,58.6,19.919,19.919,28.87,28.87,382.1973,17.22,368.7,3.42,4.42,1,0.03,0.03,-0.14211
20150128,6.96,6.96,48.47,48.47,58.75,58.75,20.214,20.214,28.65,28.65,376.7316,20.44,369.08,3.33,4.32,0.99,0.03,0.03,-0.15362
20150129,7.07,7.07,49.13,49.13,58.85,58.85,20.7,20.7,28.75,28.75,375.0788,18.76,368.76,3.35,4.35,1,0.02,0.02,-0.140901
20150130,7.09,7.09,52.99,52.99,58.8,58.8,20.265,20.265,28.72,28.72,389.6819,20.97,367.05,3.29,4.29,1,0.02,0.02,-0.145534
20150202,7.14,7.14,54.75,54.75,57.7,57.7,20.287,20.287,36.94,36.94,396.3375,19.43,367.28,3.29,4.29,1,0.03,0.03,-0.166935
20150203,7.07,7.07,57.91,57.91,58.6,58.6,20.112,20.112,35.99,35.99,412.6965,17.33,370.28,3.42,4.4,0.98,0.03,0.03,-0.164551
20150204,6.94,6.94,54.16,54.16,58.75,58.75,20.406,20.406,35.59,35.59,395.9003,18.33,372.1,3.43,4.41,0.98,0.03,0.03,-0.187632
20150205,7.01,7.01,56.57,56.57,60.8,60.8,21.374,21.374,35.95,35.95,404.0587,16.85,372.51,3.46,4.43,0.97,0.03,0.03,-0.191482
20150206,6.96,6.96,57.8,57.8,61.25,61.25,21.009,21.009,35.4,35.4,410.414,17.29,373.31,3.52,4.5,0.98,0.03,0.03,-0.190698
20150209,6.93,6.93,58.34,58.34,61.75,61.75,21.601,21.601,34.89,34.89,417.0896,18.55,370.55,3.52,4.49,0.97,0.03,0.03,-0.172701
20150210,7.12,7.12,56.43,56.43,61.65,61.65,22.344,22.344,34.9,34.9,408.5946,17.23,372.94,3.64,4.54,0.9,0.03,0.03,-0.21346
20150211,7.25,7.25,54.66,54.66,62.15,62.15,22.878,22.878,35.72,35.72,404.2377,16.96,372.04,3.63,4.53,0.9,0.03,0.03,-0.219397
20150212,7.41,7.41,57.05,57.05,62.75,62.75,24.102,24.102,35.36,35.36,416.9822,15.34,374.83,3.64,4.53,0.89,0.03,0.03,-0.175853
20150213,7.65,7.65,61.52,61.52,62.45,62.45,23.55,23.55,35.18,35.18,425.9905,14.69,377.07,3.67,4.57,0.9,0.03,0.03,-0.162342
20150216,7.66,7.66,61.4,61.4,62.55,62.55,22.807,22.807,34.78,34.78,425.9905,14.69,376.55,3.67,4.57,0.9,0.02,0.02,-0.18307
20150217,7.48,7.48,62.53,62.53,62.45,62.45,22.684,22.684,35.05,35.05,426.2522,15.8,377.02,3.78,4.67,0.89,0.02,0.02,-0.193666
20150218,7.5,7.5,60.53,60.53,62.45,62.45,22.654,22.654,34.94,34.94,420.5657,15.45,380.37,3.73,4.6,0.87,0.02,0.02,-0.178234
20150219,7.35,7.35,60.21,60.21,62,62,21.877,21.877,35.14,35.14,418.3577,15.29,381.41,3.77,4.64,0.87,0.02,0.02,-0.162091
20150220,7.33,7.33,60.22,60.22,62.25,62.25,22.203,22.203,36.15,36.15,416.1673,14.3,382.27,3.78,4.63,0.85,0.02,0.02,-0.176006
20150223,7.71,7.71,58.9,58.9,62.05,62.05,21.877,21.877,36.66,36.66,410.5871,14.56,385.08,3.7,4.54,0.84,0.02,0.02,-0.183537
20150224,7.47,7.47,58.66,58.66,61.75,61.75,22.308,22.308,36.74,36.74,410.1862,13.69,387.25,3.65,4.48,0.83,0.02,0.02,-0.173588
20150225,7.39,7.39,61.63,61.63,61.6,61.6,23.016,23.016,36.6,36.6,418.4012,13.84,386.76,3.61,4.45,0.84,0.02,0.02,-0.196091
20150226,7.06,7.06,60.05,60.05,61.8,61.8,23.756,23.756,36.5,36.5,411.7228,13.91,390.69,3.64,4.47,0.83,0.02,0.02,-0.196655
20150227,7.1,7.1,62.58,62.58,61.8,61.8,23.056,23.056,36.72,36.72,421.2419,13.34,392.21,3.64,4.46,0.82,0.02,0.02,-0.207679
20150302,6.95,6.95,59.54,59.54,63.1,63.1,22.4,22.4,31.8,31.8,413.0635,13.04,391.29,3.7,4.56,0.86,0.02,0.02,-0.187543
20150303,6.73,6.73,61.02,61.02,62.35,62.35,21.902,21.902,30.99,30.99,417.2149,13.86,387.68,3.73,4.58,0.85,0.02,0.02,-0.202946
20150304,7.02,7.02,60.55,60.55,62.8,62.8,22.127,22.127,30.81,30.81,417.3721,14.23,390.61,3.73,4.58,0.85,0.02,0.02,-0.176812
20150305,6.75,6.75,60.48,60.48,62.6,62.6,21.434,21.434,30.46,30.46,414.7058,14.04,393.78,3.71,4.58,0.87,0.02,0.02,-0.191261
20150306,6.8,6.8,59.73,59.73,61.65,61.65,20.999,20.999,30.61,30.61,411.7778,15.2,394.18,3.81,4.69,0.88,0.02,0.02,-0.199074
20150309,6.68,6.68,58.53,58.53,61.95,61.95,21.674,21.674,31.55,31.55,410.5796,15.06,393.19,3.78,4.66,0.88,0.02,0.02,-0.19785
20150310,6.82,6.82,56.39,56.39,61.9,61.9,21.586,21.586,31.1,31.1,402.9195,16.69,389.66,3.7,4.59,0.89,0.02,0.02,-0.195137
20150311,6.76,6.76,57.54,57.54,62.1,62.1,22.12,22.12,31.32,31.32,405.5085,16.87,395.48,3.67,4.56,0.89,0.02,0.02,-0.206226
20150312,6.41,6.41,57.08,57.08,62.1,62.1,21.876,21.876,31.19,31.19,403.3638,15.42,395.36,3.67,4.56,0.89,0.02,0.02,-0.207308
20150313,6.46,6.46,54.67,54.67,61.95,61.95,21.628,21.628,31.13,31.13,393.3518,16,396.61,3.7,4.6,0.9,0.02,0.02,-0.20334
20150316,6.49,6.49,53.44,53.44,61.5,61.5,21.365,21.365,31.29,31.29,389.7341,15.61,400.18,3.7,4.58,0.88,0.02,0.02,-0.208492
20150317,6.73,6.73,53.51,53.51,61.35,61.35,21.145,21.145,31.6,31.6,386.9076,15.66,397.33,3.67,4.55,0.88,0.02,0.02,-0.189065
20150318,6.74,6.74,55.91,55.91,61.45,61.45,21.306,21.306,31.73,31.73,395.9143,13.97,398.65,3.6,4.48,0.88,0.02,0.02,-0.204898
20150319,6.67,6.67,54.43,54.43,61,61,21.237,21.237,31.57,31.57,392.022,14.07,400.83,3.58,4.48,0.9,0.02,0.02,-0.214549
20150320,7.04,7.04,55.32,55.32,60.95,60.95,21.067,21.067,31.89,31.89,398.1667,13.02,404.01,3.55,4.44,0.89,0.02,0.02,-0.180797
20150323,7.04,7.04,55.92,55.92,60.9,60.9,20.932,20.932,32.48,32.48,401.8157,13.41,401.24,3.54,4.46,0.92,0.02,0.02,-0.201736
20150324,7.05,7.05,55.11,55.11,60.9,60.9,21.186,21.186,32.05,32.05,400.1744,13.62,402.49,3.5,4.41,0.91,0.38,0.38,-0.221643
20150325,6.99,6.99,56.48,56.48,61,61,21.111,21.111,31.81,31.81,404.7179,15.44,397.95,3.52,4.46,0.94,0.39,0.39,-0.220592
20150326,6.97,6.97,59.19,59.19,60.9,60.9,21.707,21.707,31.62,31.62,413.3962,15.8,394.54,3.61,4.56,0.95,0.39,0.39,-0.207745
20150327,6.78,6.78,56.41,56.41,61.05,61.05,21.809,21.809,31.57,31.57,402.7149,15.07,395.54,3.53,4.48,0.95,0.41,0.41,-0.211496
20150330,6.9,6.9,56.29,56.29,59.2,59.2,21.773,21.773,31.34,31.34,402.4037,14.51,399.84,3.55,4.51,0.96,0.4,0.4,-0.216565
20150331,6.94,6.94,55.11,55.11,58.85,58.85,21.567,21.567,31.27,31.27,396.6492,15.29,397.3,3.52,4.49,0.97,0.41,0.41,-0.214782
20150401,7.16,7.16,57.1,57.1,58.7,58.7,21.931,21.931,31.11,31.11,406.7056,15.11,398.52,3.45,4.42,0.97,0.41,0.41,-0.252386
20150402,7.17,7.17,54.95,54.95,58.55,58.55,21.877,21.877,30.59,30.59,400.9675,14.67,397.8,3.49,4.47,0.98,0.43,0.43,-0.245668
20150403,7.17,7.17,54.95,54.95,58.55,58.55,21.877,21.877,30.59,30.59,400.9675,14.67,397.8,3.43,4.43,1,0.43,0.43,
20150406,7.17,7.17,58.12,58.12,58.55,58.55,21.877,21.877,30.59,30.59,413.1444,14.74,397.8,3.51,4.5,0.99,0.43,0.43,
20150407,7.13,7.13,59.1,59.1,57.65,57.65,21.488,21.488,29.78,29.78,417.8683,14.78,404.34,3.47,4.45,0.98,0.45,0.45,-0.234214
20150408,7.14,7.14,55.55,55.55,57.4,57.4,21.641,21.641,30.25,30.25,404.0679,13.98,404.66,3.45,4.43,0.98,0.45,0.45,-0.23978
20150409,7.03,7.03,56.57,56.57,58.4,58.4,21.841,21.841,29.96,29.96,406.3511,13.09,409.15,3.53,4.5,0.97,0.5,0.5,-0.259808
20150410,6.96,6.96,57.87,57.87,59.05,59.05,21.703,21.703,29.73,29.73,412.3651,12.58,412.93,3.53,4.49,0.96,0.53,0.53,-0.27262
20150413,6.81,6.81,57.93,57.93,59.6,59.6,21.975,21.975,28.31,28.31,412.7625,13.94,413.63,3.52,4.48,0.96,0.53,0.53,-0.259818
20150414,6.81,6.81,58.43,58.43,59.5,59.5,21.621,21.621,28.24,28.24,417.9534,13.67,411.7,3.47,4.44,0.97,0.52,0.52,-0.261433
20150415,6.86,6.86,60.32,60.32,59.6,59.6,21.806,21.806,28.25,28.25,430.8315,12.84,414.06,3.48,4.45,0.97,0.54,0.54,-0.260657
20150416,6.88,6.88,63.98,63.98,59.95,59.95,21.553,21.553,28.18,28.18,434.6675,12.6,410.93,3.47,4.45,0.98,0.52,0.52,-0.283664
20150417,6.85,6.85,63.45,63.45,59.95,59.95,21.147,21.147,28.23,28.23,431.7104,13.89,403.69,3.43,4.4,0.97,0.51,0.51,-0.284076
20150420,7.14,7.14,63.45,63.45,59.9,59.9,21.13,21.13,28.69,28.69,430.815,13.3,406.87,3.5,4.45,0.95,0.52,0.52,-0.245376
20150421,7.09,7.09,62.08,62.08,59.75,59.75,21.399,21.399,28.73,28.73,426.1574,13.25,409.12,3.51,4.46,0.95,0.51,0.51,-0.252402
20150422,7.1,7.1,62.73,62.73,59.55,59.55,21.311,21.311,28.84,28.84,426.5591,12.71,408.99,3.58,4.52,0.94,0.51,0.51,-0.251629
20150423,7.27,7.27,64.85,64.85,59.6,59.6,21.007,21.007,28.85,28.85,435.0661,12.48,407.18,3.56,4.5,0.94,0.51,0.51,-0.281873
20150424,7.3,7.3,65.28,65.28,59.65,59.65,21.138,21.138,28.85,28.85,435.4213,12.29,408.42,3.55,4.49,0.94,0.51,0.51,-0.273847
20150427,7.17,7.17,64.83,64.83,59.4,59.4,21.003,21.003,29.7,29.7,434.0206,13.12,412.42,3.54,4.48,0.94,0.5,0.5,-0.291666
20150428,7.36,7.36,64.64,64.64,59.4,59.4,20.887,20.887,29.7,29.7,434.6655,12.41,406.28,3.6,4.55,0.95,0.49,0.49,-0.299899
20150429,7.47,7.47,65.84,65.84,59.95,59.95,20.946,20.946,29.72,29.72,440.9021,13.39,397.3,3.69,4.64,0.95,0.5,0.5,-0.29501
20150430,7.4,7.4,66.78,66.78,59.8,59.8,20.478,20.478,27.8,27.8,445.5848,14.55,395.79,3.74,4.65,0.91,0.5,0.5,-0.281804
20150501,7.49,7.49,66.46,66.46,59.9,59.9,20.163,20.163,27.8,27.8,443.8279,12.7,394.66,3.82,4.73,0.91,0.49,0.49,
20150504,7.59,7.59,66.45,66.45,59.9,59.9,20.163,20.163,26.7,26.7,444.0336,12.85,396.82,3.86,4.77,0.91,0.48,0.48,-0.301437
20150505,7.56,7.56,67.52,67.52,60.15,60.15,20.427,20.427,26.31,26.31,450.6034,14.31,391.01,3.9,4.81,0.91,0.43,0.43,-0.306507
20150506,7.54,7.54,67.77,67.77,60,60,20.347,20.347,25.89,25.89,450.9736,15.15,388.68,3.98,4.89,0.91,0.45,0.45,-0.301691
20150507,7.44,7.44,65.54,65.54,59.65,59.65,20.129,20.129,25.43,25.43,441.8489,15.13,388.98,3.92,4.82,0.9,0.45,0.45,-0.302428
20150508,7.54,7.54,65.39,65.39,59.55,59.55,20.295,20.295,25.25,25.25,444.312,12.86,400.16,3.91,4.81,0.9,0.45,0.45,-0.288391
