Date,Oil,Coal,Gas,Elec,GSCI,VIX,STOXX,AAA,BAA,Diff_BAA_AAA,ECB_Spot_3M,eua07,eua07_vol,eua08,eua08_vol,eua09,eua09_vol,eua10,eua10_vol,eua11,eua11_vol,eua12,eua12_vol,eua13,eua13_vol,eua14,eua14_vol,eua15,eua15_vol,eua16,eua16_vol,eua17,eua17_vol,eua18,eua18_vol,eua19,eua19_vol,eua20,eua20_vol,eua21,eua21_vol,eua22,eua22_vol
20151207,40.73,47.75,16.836,28.55,320.0561,15.84,372.48,3.95,5.38,1.43,-0.202391,,,,,,,,,,,,,,,,,8.41,28898,8.48,19052,8.58,8116,8.72,182,8.9,180,9.1,180,,,,
20151208,40.26,47.4,16.84,27.99,318.9979,17.6,365.75,3.95,5.43,1.48,-0.207189,,,,,,,,,,,,,,,,,8.41,25715,8.49,20403,8.6,1442,8.74,230,8.91,180,9.11,180,,,,
20151209,40.11,47.45,16.586,28.39,319.067,19.61,364.19,3.96,5.4,1.44,-0.219775,,,,,,,,,,,,,,,,,8.4,17266,8.48,13915,8.58,2916,8.72,450,8.89,180,9.09,180,,,,
20151210,39.73,47.4,16.506,27.83,319.5453,19.34,363.21,3.96,5.43,1.47,-0.196875,,,,,,,,,,,,,,,,,8.36,35114,8.43,33849,8.53,3952,8.67,161,8.84,1,9.04,180,,,,
20151211,37.93,47.35,16.289,27.48,313.9194,24.39,355.79,3.91,5.37,1.46,-0.198872,,,,,,,,,,,,,,,,,8.07,24792,8.14,28820,8.24,2084,8.38,404,8.55,149,8.75,180,,,,
20151214,37.92,47.65,15.872,26.78,312.3952,22.73,349.54,4.01,5.46,1.45,-0.223495,,,,,,,,,,,,,,,,,8.07,23522,8.15,30324,8.25,4834,8.39,887,8.56,19,8.76,180,,,,
20151215,38.45,47.7,16.094,27.41,314.2444,20.95,359.58,4,5.49,1.49,-0.225574,,,,,,,,,,,,,,,,,,,8.26,11557,8.36,1589,8.51,471,8.68,700,8.88,180,,,,
20151216,37.19,47.75,15.73,28.29,307.7379,17.86,360.43,4.01,5.51,1.5,-0.224457,,,,,,,,,,,,,,,,,,,8.2,10812,8.31,1718,8.45,458,8.62,700,8.82,180,,,,
20151217,37.06,47.75,15.603,28.39,305.491,18.94,364.9,3.94,5.45,1.51,-0.223983,,,,,,,,,,,,,,,,,,,8.14,13669,8.24,2052,8.38,438,8.55,66,8.75,64,,,,
20151218,36.88,47.8,15.394,28.44,307.3863,20.7,361.23,3.91,5.44,1.53,-0.262636,,,,,,,,,,,,,,,,,,,8.13,8225,8.23,1886,8.37,542,8.54,66,8.74,64,,,,
20151221,36.35,47.6,15.086,27.77,305.9356,18.7,357.15,3.93,5.47,1.54,-0.253176,,,,,,,,,,,,,,,,,,,8.26,5773,8.36,732,8.5,175,8.67,66,8.87,64,,,,
20151222,36.11,47.6,14.944,27.75,305.0127,16.6,356.87,3.97,5.5,1.53,-0.251027,,,,,,,,,,,,,,,,,,,8.32,6057,8.42,725,8.56,148,8.73,66,8.93,64,,,,
20151223,37.36,47.8,14.566,27.67,311.729,15.57,366.39,3.99,5.53,1.54,-0.265341,,,,,,,,,,,,,,,,,,,8.29,3914,8.38,670,8.52,50,8.69,66,8.89,64,,,,
20151224,37.89,47.8,14.457,,314.0067,15.74,366.28,3.96,5.47,1.51,,,,,,,,,,,,,,,,,,,,8.26,1959,8.35,500,8.49,500,8.67,66,8.87,64,,,,
20151225,37.89,47.8,14.457,,314.0067,15.74,366.28,3.96,5.47,1.51,,,,,,,,,,,,,,,,,,,,8.26,1959,8.35,500,8.49,500,8.67,66,8.87,64,,,,
20151228,36.62,47,14.83,27.69,309.4641,16.91,364.49,3.93,5.45,1.52,-0.280079,,,,,,,,,,,,,,,,,,,8.38,1385,8.48,60,8.62,30,8.79,66,8.99,64,,,,
20151229,37.79,47.4,15.393,27.79,315.2288,16.08,369.68,4.04,5.54,1.5,-0.288629,,,,,,,,,,,,,,,,,,,8.34,3116,8.44,772,8.58,35,8.75,66,8.94,64,,,,
20151230,36.46,47.4,14.911,27.78,309.116,17.29,367.7,4.03,5.54,1.51,-0.289735,,,,,,,,,,,,,,,,,,,8.28,2750,8.38,275,8.52,87,8.69,66,8.88,64,,,,
20151231,37.28,47.45,14.786,,311.6524,18.21,365.81,4.04,5.5,1.46,,,,,,,,,,,,,,,,,,,,8.29,630,8.39,36,8.53,87,8.7,66,8.89,64,,,,
20160101,37.28,47.45,14.786,,311.6524,18.21,365.81,4.04,5.5,1.46,,,,,,,,,,,,,,,,,,,,8.29,630,8.39,36,8.53,87,8.7,66,8.89,64,,,,
20160104,37.22,47.7,14.605,29.4,309.638,20.7,356.66,4.03,5.48,1.45,-0.304441,,,,,,,,,,,,,,,,,,,8.11,6712,8.21,581,8.35,179,8.52,66,8.71,64,,,,
20160105,36.42,47.75,14.784,29.63,307.1594,19.34,358.88,4.02,5.5,1.48,-0.299162,,,,,,,,,,,,,,,,,,,8.06,6485,8.16,4869,8.3,4350,8.47,66,8.66,64,,,,
20160106,34.23,48.45,15.126,30.78,297.9527,20.59,354.35,3.94,5.44,1.5,-0.301909,,,,,,,,,,,,,,,,,,,7.81,17402,7.9,1637,8.04,314,8.21,10,8.4,10,,,,
20160107,33.75,48.5,15.528,31.28,295.708,24.99,346.51,3.95,5.44,1.49,-0.296121,,,,,,,,,,,,,,,,,,,7.6,26432,7.69,2377,7.83,769,8,50,8.19,10,,,,
20160108,33.55,47.15,14.766,30.17,295.5682,27.01,341.35,3.95,5.44,1.49,-0.318481,,,,,,,,,,,,,,,,,,,7.46,16650,7.55,1724,7.68,647,7.85,50,8.04,10,,,,
20160111,31.55,46.7,14.642,30.43,287.6189,24.3,340.23,3.99,5.47,1.48,-0.302383,,,,,,,,,,,,,,,,,,,7.17,20534,7.26,1717,7.39,468,7.56,50,7.75,10,,,,
20160112,30.86,46.2,14.048,29.46,284.7576,22.47,343.22,3.92,5.41,1.49,-0.289504,,,,,,,,,,,,,,,,,,,7.15,27073,7.25,1224,7.38,1224,7.55,50,7.74,10,,,,
20160113,30.31,45.85,14.172,30.03,284.6477,25.22,344.63,3.89,5.36,1.47,-0.281782,,,,,,,,,,,,,,,,,,,7.29,22763,7.39,1032,7.52,320,7.69,50,7.88,10,,,,
20160114,31.03,45.7,13.757,30.12,287.0227,23.95,339.42,3.96,5.46,1.5,-0.278864,,,,,,,,,,,,,,,,,,,7.13,18814,7.23,1497,7.37,1056,7.52,275,7.71,10,,,,
20160115,28.94,45.35,13.321,30.03,279.1693,27.02,329.84,3.99,5.41,1.42,-0.274659,,,,,,,,,,,,,,,,,,,6.72,25932,6.81,1991,6.95,653,7.12,351,7.31,10,,,,
20160118,28.55,45.3,13.39,31.51,279.1693,27.02,328.64,3.99,5.41,1.42,-0.271989,,,,,,,,,,,,,,,,,,,6.76,17152,6.86,1061,6.99,526,7.16,194,7.35,10,,,,
20160119,28.76,45.45,13.35,31.67,277.8981,26.05,332.93,4,5.41,1.41,-0.265062,,,,,,,,,,,,,,,,,,,6.86,17647,6.95,1615,7.09,510,7.26,153,7.45,10,,,,
20160120,27.88,45.45,12.797,31.58,271.806,27.59,322.29,4.05,5.41,1.36,-0.252442,,,,,,,,,,,,,,,,,,,6.36,30168,6.45,3680,6.58,2646,6.75,497,6.93,10,,,,
20160121,29.25,45.8,12.577,30.54,278.0414,26.69,328.51,4.06,5.47,1.41,-0.255865,,,,,,,,,,,,,,,,,,,6.21,38312,6.3,5846,6.43,1208,6.6,800,6.78,100,,,,
20160122,32.18,45.85,13.458,29.87,290.2003,22.34,338.36,4.02,5.49,1.47,-0.269582,,,,,,,,,,,,,,,,,,,6.36,19654,6.45,1486,6.57,304,6.74,200,6.92,100,,,,
20160125,30.5,45.7,12.757,29.17,283.1458,24.15,336.27,4.04,5.47,1.43,-0.263738,,,,,,,,,,,,,,,,,,,5.91,29348,5.99,2494,6.11,662,6.27,425,6.45,100,,,,
20160126,31.8,45.7,12.892,29.11,288.8254,22.5,339.2,4.03,5.47,1.44,-0.262109,,,,,,,,,,,,,,,,,,,6.1,22129,6.18,534,6.3,864,6.46,568,6.64,100,,,,
20160127,33.1,45.7,13.284,29.23,293.4082,23.11,340.24,4.07,5.48,1.41,-0.248544,,,,,,,,,,,,,,,,,,,5.93,19880,6.01,699,6.13,1595,6.29,78,6.47,50,,,,
20160128,33.89,45.75,13.669,29.27,296.2633,22.42,334.89,4.07,5.48,1.41,-0.236728,,,,,,,,,,,,,,,,,,,6.09,26886,6.17,1068,6.29,1177,6.45,200,6.63,50,,,,
20160129,34.74,45.75,13.376,29.18,300.6679,20.2,342.27,4.05,5.42,1.37,-0.263751,,,,,,,,,,,,,,,,,,,6.07,23182,6.14,8854,6.26,4655,6.42,220,6.6,50,,,,
20160201,34.24,44.3,12.803,25.12,292.9208,19.98,341.61,4.08,5.46,1.38,-0.257528,,,,,,,,,,,,,,,,,,,5.71,16902,5.78,1044,5.9,944,6.04,207,6.21,50,,,,
20160202,32.72,45.05,12.78,24.15,285.539,21.98,334.59,4.01,5.36,1.35,-0.264327,,,,,,,,,,,,,,,,,,,5.84,23150,5.91,1620,6.02,3688,6.16,40,6.33,40,,,,
20160203,35.04,45.2,12.924,23.59,295.3005,21.65,329.43,4.06,5.4,1.34,-0.266759,,,,,,,,,,,,,,,,,,,5.64,16180,5.71,739,5.81,415,5.96,200,6.13,150,,,,
20160204,34.46,44.5,12.406,23.97,293.7004,21.84,328.76,4,5.4,1.4,-0.266284,,,,,,,,,,,,,,,,,,,5.62,14933,5.69,1916,5.79,1196,5.94,200,6.11,150,,,,
20160205,34.06,44.15,12.272,23.38,291.6371,23.38,325.9,3.98,5.38,1.4,-0.266559,,,,,,,,,,,,,,,,,,,5.57,12302,5.62,1397,5.72,1772,5.86,1037,6.01,150,,,,
20160208,32.88,44.15,12.24,23.15,288.8855,26,314.36,3.87,5.28,1.41,-0.275971,,,,,,,,,,,,,,,,,,,5.25,19683,5.31,1194,5.4,1961,5.53,1150,5.68,150,,,,
20160209,30.32,43.7,12.156,23.53,280.6136,26.54,309.39,3.92,5.28,1.36,-0.266172,,,,,,,,,,,,,,,,,,,4.97,28095,5.02,2338,5.1,1682,5.21,77,5.34,1675,,,,
20160210,30.84,43.6,11.981,23.08,282.2881,26.29,315.19,3.92,5.27,1.35,-0.260201,,,,,,,,,,,,,,,,,,,4.89,29197,4.94,4321,5.02,1171,5.13,296,5.26,21,,,,
20160211,30.06,43.6,11.859,22.98,281.7048,28.14,303.58,3.89,5.26,1.37,-0.246475,,,,,,,,,,,,,,,,,,,4.75,20380,4.8,1742,4.88,365,4.98,250,5.1,200,,,,
20160212,33.36,43.55,12.082,23.2,294.9782,25.4,312.41,3.98,5.34,1.36,-0.247337,,,,,,,,,,,,,,,,,,,5.07,21964,5.12,1097,5.2,3081,5.3,890,5.42,100,,,,
20160215,33.39,43.5,11.965,22.36,294.9782,25.4,321.76,3.98,5.34,1.36,-0.241431,,,,,,,,,,,,,,,,,,,4.81,11577,4.86,547,4.94,282,5.04,1000,5.16,100,,,,
20160216,32.18,43.45,11.726,21.94,290.9748,24.11,320.37,4.01,5.37,1.36,-0.246304,,,,,,,,,,,,,,,,,,,4.7,18422,4.75,1990,4.82,696,4.92,57,5.04,100,,,,
20160217,34.5,43.55,11.886,21.61,300.4153,22.31,328.77,4.05,5.43,1.38,-0.241474,,,,,,,,,,,,,,,,,,,5.1,24135,5.14,2519,5.22,477,5.32,57,5.44,100,,,,
20160218,34.28,43.4,12.139,21.91,299.1719,21.64,328.91,4.01,5.37,1.36,-0.186411,,,,,,,,,,,,,,,,,,,5.26,26916,5.31,1661,5.39,417,5.48,6,5.6,100,,,,
20160219,33.01,43.5,11.995,21.82,293.7318,20.53,326.37,3.96,5.32,1.36,-0.241561,,,,,,,,,,,,,,,,,,,5.17,16797,5.22,2309,5.3,1124,5.39,1129,5.51,100,,,,
20160222,34.69,43.6,12.381,21.94,300.7004,19.38,331.82,3.97,5.34,1.37,-0.267086,,,,,,,,,,,,,,,,,,,5.42,23601,5.47,809,5.55,406,5.64,930,5.76,20,,,,
20160223,33.27,44,12.309,21.81,294.4606,20.98,327.78,3.93,5.32,1.39,-0.27027,,,,,,,,,,,,,,,,,,,4.91,25528,4.95,1838,5.02,782,5.11,418,5.23,34,,,,
20160224,34.41,43.85,12.051,21.9,297.8511,20.72,320.23,3.91,5.31,1.4,-0.248769,,,,,,,,,,,,,,,,,,,4.87,17889,4.91,650,4.98,198,5.07,418,5.19,34,,,,
20160225,35.29,43.8,11.904,22,300.7,19.11,326.54,3.85,5.27,1.42,-0.247644,,,,,,,,,,,,,,,,,,,5.08,15271,5.13,2403,5.19,353,5.28,90,5.4,1100,,,,
20160226,35.1,43.85,12.164,22,300.0019,19.81,331.54,3.88,5.32,1.44,-0.218611,,,,,,,,,,,,,,,,,,,5,13641,5.05,3047,5.12,452,5.2,45,5.32,1100,,,,
20160229,35.97,44.3,12.193,21.99,303.6298,20.55,333.92,3.84,5.29,1.45,-0.267035,,,,,,,,,,,,,,,,,,,5.01,8653,5.06,390,5.12,377,5.2,42,5.32,620,,,,
20160301,36.81,44.75,12.172,23.05,304.7254,17.7,338.72,3.91,5.37,1.46,-0.302112,,,,,,,,,,,,,,,,,,,5,13087,5.04,292,5.11,240,5.19,42,5.31,620,,,,
20160302,36.93,44.7,12.214,23.01,306.3862,17.09,340.97,3.9,5.34,1.44,-0.28363,,,,,,,,,,,,,,,,,,,4.97,17413,5.01,394,5.08,774,5.16,315,5.28,831,,,,
20160303,37.07,45.95,12.036,22.52,307.1584,16.7,339.42,3.89,5.3,1.41,-0.307046,,,,,,,,,,,,,,,,,,,4.9,12497,4.95,426,5.02,694,5.09,115,5.2,170,,,,
20160304,38.72,46.35,11.852,22.54,314.6847,16.86,341.8,3.92,5.31,1.39,-0.310454,,,,,,,,,,,,,,,,,,,4.93,13113,4.98,768,5.04,1346,5.11,244,5.22,400,,,,
20160307,40.84,46.7,11.825,23.03,324.2092,17.35,340.93,3.91,5.3,1.39,-0.319778,,,,,,,,,,,,,,,,,,,5.1,15659,5.15,625,5.21,91,5.28,5,5.4,5,,,,
20160308,39.65,46.3,11.942,23.74,320.5834,18.67,337.48,3.85,5.21,1.36,-0.324864,,,,,,,,,,,,,,,,,,,5.03,29907,5.08,853,5.14,351,5.21,10,5.34,210,,,,
20160309,41.07,46.55,12.074,23.79,328.7305,18.34,339.14,3.89,5.26,1.37,-0.303579,,,,,,,,,,,,,,,,,,,5.09,13047,5.13,710,5.19,60,5.26,10,5.39,210,,,,
20160310,40.05,46.55,11.877,23.52,327.398,18.05,333.5,3.88,5.23,1.35,-0.306767,,,,,,,,,,,,,,,,,,,4.92,20833,4.97,1632,5.03,268,5.1,202,5.22,785,,,,
20160311,40.39,46.4,12,24.27,331.4096,16.5,342.23,3.86,5.24,1.38,-0.307521,,,,,,,,,,,,,,,,,,,5,8880,5.05,264,5.11,148,5.19,202,5.31,785,,,,
20160314,39.53,45.9,12.02,24.29,327.1337,16.92,344.66,3.82,5.19,1.37,-0.319814,,,,,,,,,,,,,,,,,,,4.88,7825,4.93,115,4.99,93,5.07,202,5.19,785,,,,
20160315,38.74,45.9,12.044,24.55,323.8336,16.84,340.86,3.79,5.16,1.37,-0.32723,,,,,,,,,,,,,,,,,,,4.87,11312,4.91,271,4.97,93,5.03,50,5.16,785,,,,
20160316,40.33,45.95,11.995,24.51,330.6971,14.99,341,3.81,5.16,1.35,-0.323278,,,,,,,,,,,,,,,,,,,4.97,8265,5.01,487,5.07,261,5.13,50,5.26,785,,,,
20160317,41.54,46.4,12.056,24.61,337.8768,14.44,340.68,3.79,5.11,1.32,-0.313959,,,,,,,,,,,,,,,,,,,5.01,14726,5.05,289,5.11,1639,5.17,6117,5.3,785,,,,
20160318,41.2,46.6,12.121,24.56,335.3031,14.02,341.71,3.77,5.05,1.28,-0.345339,,,,,,,,,,,,,,,,,,,4.95,9718,4.99,1137,5.05,198,5.11,1011,5.24,8,,,,
20160321,41.54,46.55,11.927,24.84,336.1453,13.79,340.82,3.83,5.07,1.24,-0.348209,,,,,,,,,,,,,,,,,,,4.88,8225,4.92,372,4.98,136,5.04,1011,5.17,8,,,,
20160322,41.79,46.3,11.921,24.51,337.5255,14.17,340.3,3.79,5.04,1.25,-0.349237,,,,,,,,,,,,,,,,,,,4.83,12576,4.87,611,4.93,692,4.99,1,5.12,118,,,,
20160323,40.47,46.25,11.958,24.46,329.3739,14.94,340.07,3.74,4.95,1.21,-0.332359,,,,,,,,,,,,,,,,,,,4.81,10478,4.85,350,4.91,269,4.97,500,5.1,118,,,,
20160324,40.44,46.25,12.042,24.61,327.907,14.74,335.1,3.77,4.97,1.2,-0.322197,,,,,,,,,,,,,,,,,,,4.86,9350,4.9,428,4.96,9,5.02,500,5.15,118,,,,
20160325,40.44,46.25,12.042,,327.907,14.74,335.1,3.77,4.97,1.2,,,,,,,,,,,,,,,,,,,,4.86,9350,4.9,428,4.96,9,5.02,500,5.15,118,,,,
20160328,40.27,44.6,12.042,,327.8384,15.24,335.1,3.74,4.94,1.2,,,,,,,,,,,,,,,,,,,,4.86,9350,4.9,428,4.96,9,5.02,500,5.15,118,,,,
20160329,39.14,44.45,12.044,24.36,324.2058,13.82,336.79,3.71,4.9,1.19,-0.315577,,,,,,,,,,,,,,,,,,,4.79,6184,4.84,14795,4.89,88,4.95,500,5.08,118,,,,
20160330,39.26,44.6,12.073,24.31,323.3024,13.56,341.18,3.76,4.94,1.18,-0.300054,,,,,,,,,,,,,,,,,,,4.97,10174,5.01,1491,5.06,373,5.13,500,5.26,118,,,,
20160331,39.6,44.95,11.937,24.88,323.4185,13.95,337.54,3.72,4.9,1.18,-0.321575,,,,,,,,,,,,,,,,,,,5.22,11113,5.25,4641,5.31,758,5.38,3606,5.51,118,,,,
20160401,38.67,44.85,11.639,25.05,316.4048,13.1,333.15,3.72,4.89,1.17,-0.320169,,,,,,,,,,,,,,,,,,,5.18,17098,5.22,629,5.29,3602,5.36,150,5.49,118,,,,
20160404,37.69,44.6,11.375,24.64,311.3678,14.12,334.49,3.71,4.88,1.17,-0.301973,,,,,,,,,,,,,,,,,,,5.33,11646,5.37,810,5.43,805,5.5,200,5.62,118,,,,
20160405,37.87,44.7,11.237,24.02,310.4056,15.42,328.15,3.63,4.81,1.18,-0.303741,,,,,,,,,,,,,,,,,,,5.24,14596,5.29,784,5.34,901,5.41,1400,5.53,118,,,,
20160406,39.84,44.45,11.4,23.74,317.5926,14.09,330.65,3.64,4.84,1.2,-0.303071,,,,,,,,,,,,,,,,,,,5.31,10826,5.35,73,5.4,1508,5.48,139,5.6,118,,,,
20160407,39.43,43.95,11.15,23.72,316.2252,16.16,328.1,3.58,4.76,1.18,-0.301814,,,,,,,,,,,,,,,,,,,5.28,8388,5.33,545,5.38,431,5.45,352,5.57,14,,,,
20160408,41.94,44.7,11.226,23.62,329.0248,15.36,331.86,3.61,4.79,1.18,-0.304502,,,,,,,,,,,,,,,,,,,5.42,9455,5.46,363,5.52,240,5.6,352,5.72,14,,,,
20160411,42.83,44.95,11.188,23.76,331.9992,16.26,332.87,3.61,4.78,1.17,-0.326164,,,,,,,,,,,,,,,,,,,5.58,17070,5.62,685,5.68,409,5.76,352,5.88,14,,,,
20160412,44.69,44.85,11.26,23.67,341.5834,14.85,334.64,3.65,4.82,1.17,-0.340491,,,,,,,,,,,,,,,,,,,5.59,12075,5.64,1226,5.7,346,5.78,2,5.9,14,,,,
20160413,44.18,44.85,11.322,23.6,341.9822,13.84,343.06,3.6,4.78,1.18,-0.337999,,,,,,,,,,,,,,,,,,,5.54,8741,5.59,347,5.64,449,5.72,2,5.84,14,,,,
20160414,43.84,45.6,11.225,23.64,339.6728,13.72,343.99,3.62,4.79,1.17,-0.339672,,,,,,,,,,,,,,,,,,,5.61,13093,5.66,3522,5.71,1150,5.79,600,5.91,14,,,,
20160415,43.1,45.75,11.21,23.82,336.2497,13.62,342.79,3.59,4.75,1.16,-0.362066,,,,,,,,,,,,,,,,,,,5.48,11869,5.52,432,5.57,2247,5.65,165,5.77,14,,,,
20160418,42.91,46.05,11.343,23.87,335.8521,13.35,344.2,3.61,4.77,1.16,-0.367718,,,,,,,,,,,,,,,,,,,5.47,9704,5.52,570,5.57,81,5.65,165,5.77,14,,,,
20160419,44.03,46.05,11.663,23.84,343.5662,13.24,349.24,3.52,4.75,1.23,-0.367443,,,,,,,,,,,,,,,,,,,5.57,12174,5.62,3348,5.67,43,5.75,165,5.87,14,,,,
20160420,45.8,45.75,11.799,23.93,352.4818,13.28,350.75,3.57,4.78,1.21,-0.362447,,,,,,,,,,,,,,,,,,,5.55,11150,5.6,2536,5.65,623,5.72,201,5.83,14,,,,
20160421,44.53,45.55,12.5,24.08,348.3323,13.95,349.59,3.57,4.79,1.22,-0.346764,,,,,,,,,,,,,,,,,,,5.75,17716,5.8,2779,5.85,1142,5.93,1400,6.04,14,,,,
20160422,45.11,45.65,13.08,24.24,347.9833,13.22,348.46,3.59,4.78,1.19,-0.393467,,,,,,,,,,,,,,,,,,,5.97,22072,6.02,1635,6.07,877,6.15,1300,6.26,37,,,,
20160425,44.48,45.65,12.969,24.19,345.233,14.08,346.68,3.62,4.79,1.17,-0.388405,,,,,,,,,,,,,,,,,,,5.9,15186,5.95,861,6,1162,6.09,460,6.2,37,,,,
20160426,45.74,45.7,13.98,24.28,351.6755,13.96,347.31,3.65,4.79,1.14,-0.393131,,,,,,,,,,,,,,,,,,,6.62,43705,6.67,4542,6.72,2239,6.81,301,6.92,11,,,,
20160427,47.18,45.7,13.98,24.29,356.0933,13.77,348.32,3.59,4.73,1.14,-0.388957,,,,,,,,,,,,,,,,,,,6.84,33828,6.89,2191,6.94,1803,7.03,500,7.14,11,,,,
20160428,48.14,45.75,12.643,24.25,359.5602,15.22,348.9,3.63,4.73,1.1,-0.38976,,,,,,,,,,,,,,,,,,,6.34,30507,6.39,1679,6.44,3599,6.53,295,6.64,20,,,,
20160429,48.13,45.75,12.779,24.21,360.407,15.7,341.48,3.63,4.69,1.06,-0.381198,,,,,,,,,,,,,,,,,,,6.18,38840,6.23,3060,6.28,1978,6.37,675,6.48,200,,,,
20160502,45.83,45.85,12.275,22.47,355.1299,14.68,341.24,3.68,4.74,1.06,-0.375986,,,,,,,,,,,,,,,,,,,6.11,5936,6.16,525,6.22,357,6.31,675,6.42,200,,,,
20160503,44.97,45.45,12.148,22.21,348.3384,15.6,335.56,3.65,4.66,1.01,-0.384672,,,,,,,,,,,,,,,,,,,5.99,22368,6.03,923,6.09,481,6.18,100,6.29,200,,,,
20160504,44.62,45.8,12.425,22.51,347.7131,16.05,331.8,3.66,4.64,0.98,-0.384172,,,,,,,,,,,,,,,,,,,6.13,20317,6.18,1943,6.23,683,6.32,160,6.43,200,,,,
20160505,45.01,46.4,12.834,22.75,347.8143,15.91,332.86,3.63,4.62,0.99,-0.384179,,,,,,,,,,,,,,,,,,,6.2,17180,6.24,1258,6.29,231,6.38,160,6.49,200,,,,
20160506,45.37,47.25,12.875,22.12,350.6179,14.72,331.67,3.67,4.66,0.99,-0.388398,,,,,,,,,,,,,,,,,,,5.86,18423,5.9,2252,5.95,992,6.04,368,6.15,200,,,,
20160509,43.63,47.2,13.123,20.96,342.8921,14.57,333.22,3.66,4.66,1,-0.399548,,,,,,,,,,,,,,,,,,,5.7,16442,5.74,1515,5.8,984,5.89,29,6,200,,,,
20160510,45.52,47.35,12.919,21.09,351.7183,13.63,336.24,3.65,4.66,1.01,-0.405461,,,,,,,,,,,,,,,,,,,5.9,12639,5.95,475,6,1124,6.09,9,6.2,200,,,,
20160511,47.6,47.85,13.011,21.2,361.1458,14.69,334.74,3.61,4.63,1.02,-0.392495,,,,,,,,,,,,,,,,,,,6.02,11860,6.06,8344,6.11,118,6.21,250,6.32,200,,,,
20160512,48.08,47.9,12.914,21.55,362.917,14.41,333.11,3.64,4.66,1.02,-0.392132,,,,,,,,,,,,,,,,,,,5.81,15663,5.85,1948,5.9,754,5.98,995,6.09,200,,,,
20160513,47.83,47.9,12.854,21.2,361.7193,15.04,334.68,3.57,4.61,1.04,-0.40326,,,,,,,,,,,,,,,,,,,5.85,11495,5.89,839,5.95,851,6.04,584,6.15,1,,,,
20160516,48.97,48.2,13.094,22.56,367.6645,14.68,334.73,3.62,4.65,1.03,-0.409125,,,,,,,,,,,,,,,,,,,6.11,7626,6.15,585,6.2,113,6.29,584,6.4,1,,,,
20160517,49.28,48.25,13.144,22.63,370.7639,15.57,334.72,3.61,4.65,1.04,-0.412336,,,,,,,,,,,,,,,,,,,6.05,15397,6.09,1257,6.14,1274,6.23,1067,6.34,100,,,,
20160518,48.93,48.05,13.096,22.78,369.9759,15.95,337.58,3.71,4.74,1.03,-0.409985,,,,,,,,,,,,,,,,,,,6.06,15069,6.1,2609,6.15,1406,6.24,1074,6.35,20,,,,
20160519,48.81,47.85,12.951,22.66,366.954,16.33,333.91,3.66,4.7,1.04,-0.406547,,,,,,,,,,,,,,,,,,,6,13430,6.04,4328,6.09,1571,6.18,25,6.29,20,,,,
20160520,48.72,48,13.028,22.62,367.3041,15.2,338.01,3.67,4.71,1.04,-0.410329,,,,,,,,,,,,,,,,,,,5.97,10051,6.01,673,6.06,1142,6.15,900,6.26,20,,,,
20160523,48.35,47.8,12.918,22.22,364.8938,15.82,336.69,3.68,4.7,1.02,-0.411393,,,,,,,,,,,,,,,,,,,5.74,11843,5.78,1394,5.83,3130,5.92,550,6.03,20,,,,
20160524,48.61,47.9,12.999,22.27,366.1177,14.42,344.12,3.68,4.71,1.03,-0.410013,,,,,,,,,,,,,,,,,,,5.8,8796,5.84,1930,5.89,1502,5.98,950,6.09,150,,,,
20160525,49.74,48.05,13.296,22.43,370.6848,13.9,348.56,3.69,4.74,1.05,-0.400062,,,,,,,,,,,,,,,,,,,5.87,13474,5.91,2934,5.96,5170,6.05,2,6.16,1,,,,
20160526,49.59,48.2,13.486,22.55,371.5996,13.43,348.91,3.63,4.69,1.06,-0.40351,,,,,,,,,,,,,,,,,,,6.03,9770,6.07,1232,6.12,292,6.21,33,6.32,1,,,,
20160527,49.32,48.2,13.817,22.62,371.8813,13.12,349.64,3.65,4.7,1.05,-0.401592,,,,,,,,,,,,,,,,,,,6.04,10184,6.09,2808,6.14,2924,6.23,900,6.34,1,,,,
20160530,49.76,50.9,13.91,22.54,371.8813,13.12,350.14,3.65,4.7,1.05,-0.404868,,,,,,,,,,,,,,,,,,,6.12,1863,6.17,33,6.22,60,6.31,150,6.42,1,,,,
20160531,49.69,51.15,14.238,25.38,370.9456,14.19,347.45,3.63,4.68,1.05,-0.419805,,,,,,,,,,,,,,,,,,,6.1,11268,6.15,3319,6.2,1519,6.29,600,6.4,100,,,,
20160601,49.72,50.75,14.073,25.44,371.6658,14.2,344.12,3.63,4.67,1.04,-0.41974,,,,,,,,,,,,,,,,,,,5.97,10802,6.02,1405,6.07,1508,6.16,500,6.27,100,,,,
20160602,50.04,51.1,14.393,25.71,374.5462,13.63,344.35,3.59,4.64,1.05,-0.421141,,,,,,,,,,,,,,,,,,,6.03,9391,6.07,3265,6.12,1300,6.21,450,6.32,200,,,,
20160603,49.64,51.8,14.268,26.36,374.021,13.47,341.29,3.51,4.57,1.06,-0.421727,,,,,,,,,,,,,,,,,,,5.95,8322,5.99,1471,6.04,1538,6.13,450,6.24,200,,,,
20160606,50.55,52.6,14.496,26.89,378.7733,13.65,342.41,3.54,4.59,1.05,-0.425702,,,,,,,,,,,,,,,,,,,6.21,15011,6.25,1845,6.3,1120,6.39,250,6.5,200,,,,
